"경상남도",통영시,소계,902,29.0,1.6,31.0,1.9
"경상남도",하동군,소계,873,27.4,1.5,30.9,2.6
"경상남도",함안군,소계,900,29.0,1.8,31.5,2.2
"경상남도",함양군,소계,855,29.1,1.8,33.2,2.5
"경상남도",합천군,소계,698,27.6,1.7,31.0,3.3
"제주특별자치도",소계,소계,4804,35.3,1.1,36.0,1.1
"제주특별자치도",서귀포시,소계,2304,36.3,1.2,36.5,1.4
"제주특별자치도",서귀포시,서귀포,812,34.1,1.8,34.5,2.0
"제주특별자치도",서귀포시,동부,737,40.0,1.6,40.8,2.2
"제주특별자치도",서귀포시,서부,755,37.8,2.1,37.9,2.0
"제주특별자치도",제주시,소계,2500,34.9,1.4,35.8,1.4
"제주특별자치도",제주시,제주,850,35.3,1.8,36.2,1.8
"제주특별자치도",제주시,동부,824,34.5,1.8,35.9,2.0
"제주특별자치도",제주시,서부,826,33.0,2.0,33.2,2.2
