"충북","음성군",남자,8159,3164,3411,13,16,1555,37
"충북","음성군",여자,8127,3792,2877,3,6,1449,14
"충북","단양군",합계,6310,3698,1995,11,10,596,15
"충북","단양군",남자,3118,1697,1047,6,7,361,12
"충북","단양군",여자,3192,2001,948,5,3,235,3
"충남","소계",합계,336510,140309,167869,413,428,27491,783
"충남","소계",남자,159652,61187,82782,298,299,15086,509
"충남","소계",여자,176858,79122,85087,115,129,12405,274
"충남","천안시동남구",합계,40157,9841,28133,36,50,2097,80
"충남","천안시동남구",남자,18970,4239,13413,23,31,1264,50
"충남","천안시동남구",여자,21187,5602,14720,13,19,833,30
"충남","천안시서북구",합계,50986,16060,32149,40,39,2698,81
"충남","천안시서북구",남자,24193,7024,15508,31,28,1602,44
"충남","천안시서북구",여자,26793,9036,16641,9,11,1096,37
"충남","공주시",합계,18101,6946,9214,33,27,1881,68
"충남","공주시",남자,8619,3096,4507,22,20,974,50
"충남","공주시",여자,9482,3850,4707,11,7,907,18
"충남","보령시",합계,20055,11055,7709,48,27,1216,61
"충남","보령시",남자,9611,4885,4006,34,19,667,39
"충남","보령시",여자,10444,6170,3703,14,8,549,22
"충남","아산시",합계,42816,16968,22057,52,54,3685,61
"충남","아산시",남자,20230,7356,10888,40,42,1904,34
"충남","아산시",여자,22586,9612,11169,12,12,1781,27
"충남","서산시",합계,25760,12801,11150,17,38,1754,40
"충남","서산시",남자,12172,5429,5719,13,25,986,24
"충남","서산시",여자,13588,7372,5431,4,13,768,16
"충남","논산시",합계,22829,12327,7966,34,34,2468,101
"충남","논산시",남자,10830,5391,4024,24,24,1367,67
"충남","논산시",여자,11999,6936,3942,10,10,1101,34
"충남","계룡시",합계,7341,3179,3104,1,4,1053,8
"충남","계룡시",남자,3557,1455,1504,-,3,595,4
"충남","계룡시",여자,3784,1724,1600,1,1,458,4
"충남","당진시",합계,25091,9979,11896,25,32,3159,58
"충남","당진시",남자,12247,4482,6043,20,23,1679,38
"충남","당진시",여자,12844,5497,5853,5,9,1480,20
"충남","금산군",합계,10395,3608,5509,17,11,1250,14
"충남","금산군",남자,4959,1594,2616,12,7,730,8
"충남","금산군",여자,5436,2014,2893,5,4,520,6
"충남","부여군",합계,12921,6981,4749,18,12,1161,55
"충남","부여군",남자,6078,3019,2385,12,10,652,40
"충남","부여군",여자,6843,3962,2364,6,2,509,15
"충남","서천군",합계,10725,5419,4505,7,13,781,18
"충남","서천군",남자,5145,2278,2413,5,9,440,9
"충남","서천군",여자,5580,3141,2092,2,4,341,9
"충남","청양군",합계,6420,3351,2217,16,20,816,14
"충남","청양군",남자,3155,1563,1117,11,15,449,9
"충남","청양군",여자,3265,1788,1100,5,5,367,5
"충남","홍성군",합계,17587,8705,7477,33,27,1345,14
"충남","홍성군",남자,8113,3654,3638,23,17,781,11
"충남","홍성군",여자,9474,5051,3839,10,10,564,3
"충남","예산군",합계,14435,6433,6474,16,27,1485,52
"충남","예산군",남자,6682,2819,3157,13,16,677,39
"충남","예산군",여자,7753,3614,3317,3,11,808,13
"충남","태안군",합계,10891,6656,3560,20,13,642,58
"충남","태안군",남자,5091,2903,1844,15,10,319,43
"충남","태안군",여자,5800,3753,1716,5,3,323,15
"전북","소계",합계,324470,127916,154461,354,396,41343,808
"전북","소계",남자,152266,54242,76205,220,259,21340,515
"전북","소계",여자,172204,73674,78256,134,137,20003,293
"전북","전주시완산구",합계,57129,20959,25753,49,70,10298,137
"전북","전주시완산구",남자,25873,8722,12150,31,48,4922,79
"전북","전주시완산구",여자,31256,12237,13603,18,22,5376,58
"전북","전주시덕진구",합계,53220,21633,22622,47,62,8856,135
"전북","전주시덕진구",남자,24760,9152,11058,29,36,4485,84
"전북","전주시덕진구",여자,28460,12481,11564,18,26,4371,51
"전북","군산시",합계,43121,13791,25573,38,64,3655,77
"전북","군산시",남자,21040,6026,12928,26,46,2014,45
"전북","군산시",여자,22081,7765,12645,12,18,1641,32
"전북","익산시",합계,48716,21257,22106,44,53,5256,102
"전북","익산시",남자,22822,9207,10622,30,34,2929,59
"전북","익산시",여자,25894,12050,11484,14,19,2327,43
"전북","정읍시",합계,20595,8235,10192,19,36,2113,43
"전북","정읍시",남자,9520,3336,5051,13,23,1097,31
"전북","정읍시",여자,11075,4899,5141,6,13,1016,12
"전북","남원시",합계,17507,7101,8719,23,18,1646,33
"전북","남원시",남자,7998,2945,4207,14,13,819,27
"전북","남원시",여자,9509,4156,4512,9,5,827,6
"전북","김제시",합계,15653,7454,5507,21,26,2645,42
"전북","김제시",남자,7429,3224,2840,15,16,1334,30
"전북","김제시",여자,8224,4230,2667,6,10,1311,12
"전북","완주군",합계,17205,7580,7396,31,21,2177,65
"전북","완주군",남자,8486,3333,3881,19,14,1239,49
"전북","완주군",여자,8719,4247,3515,12,7,938,16
"전북","진안군",합계,5598,2601,2378,4,2,613,20
"전북","진안군",남자,2708,1081,1265,3,1,358,17
"전북","진안군",여자,2890,1520,1113,1,1,255,3
"전북","무주군",합계,5157,3039,1545,35,5,533,18
"전북","무주군",남자,2426,1322,789,17,3,295,10
"전북","무주군",여자,2731,1717,756,18,2,238,8
"전북","장수군",합계,4963,2651,1742,6,3,561,19
"전북","장수군",남자,2361,1080,966,2,2,311,11
"전북","장수군",여자,2602,1571,776,4,1,250,8
"전북","임실군",합계,6284,3118,2467,10,5,684,32
"전북","임실군",남자,3082,1340,1379,7,3,353,22
"전북","임실군",여자,3202,1778,1088,3,2,331,10
"전북","순창군",합계,6428,3072,2729,7,5,615,17
"전북","순창군",남자,2967,1182,1448,3,3,331,12
"전북","순창군",여자,3461,1890,1281,4,2,284,5
"전북","고창군",합계,11945,2301,9007,7,10,620,41
"전북","고창군",남자,5661,965,4354,5,7,330,25
"전북","고창군",여자,6284,1336,4653,2,3,290,16
"전북","부안군",합계,10949,3124,6725,13,16,1071,27
"전북","부안군",남자,5133,1327,3267,6,10,523,14
"전북","부안군",여자,5816,1797,3458,7,6,548,13
"전남","소계",합계,351857,127987,157159,323,450,65938,941
"전남","소계",남자,167576,54239,78673,217,297,34150,614
"전남","소계",여자,184281,73748,78486,106,153,31788,327
"전남","목포시",합계,39549,17829,13956,25,30,7709,52
"전남","목포시",남자,18100,7285,6582,14,16,4203,31
"전남","목포시",여자,21449,10544,7374,11,14,3506,21
"전남","여수시",합계,47341,9469,24568,34,68,13202,168
"전남","여수시",남자,22337,4293,11780,27,48,6189,99
"전남","여수시",여자,25004,5176,12788,7,20,7013,69
"전남","순천시",합계,52801,21473,20131,31,75,11091,150
"전남","순천시",남자,24845,8818,10399,20,53,5555,99
"전남","순천시",여자,27956,12655,9732,11,22,5536,51
"전남","나주시",합계,21767,6646,8160,24,24,6913,77
"전남","나주시",남자,10712,2914,4445,11,16,3326,52
"전남","나주시",여자,11055,3732,3715,13,8,3587,25
"전남","광양시",합계,25564,7400,16118,15,36,1995,70
"전남","광양시",남자,12403,3082,8233,10,27,1051,47
"전남","광양시",여자,13161,4318,7885,5,9,944,23
"전남","담양군",합계,10014,3744,5235,9,10,1016,24
"전남","담양군",남자,4947,1580,2786,8,7,566,19
"전남","담양군",여자,5067,2164,2449,1,3,450,5
"전남","곡성군",합계,6595,2900,2726,6,7,956,19
"전남","곡성군",남자,3103,1138,1434,3,5,523,12
"전남","곡성군",여자,3492,1762,1292,3,2,433,7
"전남","구례군",합계,5906,1868,3354,3,6,675,7
"전남","구례군",남자,2713,777,1579,3,4,350,5
"전남","구례군",여자,3193,1091,1775,-,2,325,2
"전남","고흥군",합계,13476,5452,5345,16,23,2640,11
"전남","고흥군",남자,6397,2145,2763,11,14,1464,8
"전남","고흥군",여자,7079,3307,2582,5,9,1176,3
"전남","보성군",합계,8979,4110,3733,24,12,1100,27
"전남","보성군",남자,4201,1752,1797,16,8,628,18
"전남","보성군",여자,4778,2358,1936,8,4,472,9
"전남","화순군",합계,12977,4349,6905,31,20,1672,22
"전남","화순군",남자,6140,1813,3388,20,11,908,15
"전남","화순군",여자,6837,2536,3517,11,9,764,7
"전남","장흥군",합계,7546,3144,3105,11,10,1276,23
"전남","장흥군",남자,3513,1266,1565,9,7,666,13
"전남","장흥군",여자,4033,1878,1540,2,3,610,10
"전남","강진군",합계,6886,2361,4042,13,10,460,16
"전남","강진군",남자,3315,1037,1969,9,7,293,11
"전남","강진군",여자,3571,1324,2073,4,3,167,5
"전남","해남군",합계,14591,4275,8902,7,18,1389,38
"전남","해남군",남자,6825,1901,4130,6,8,780,28
"전남","해남군",여자,7766,2374,4772,1,10,609,10
"전남","영암군",합계,9739,3915,3384,12,13,2415,27
"전남","영암군",남자,4920,1771,1786,9,11,1343,15
"전남","영암군",여자,4819,2144,1598,3,2,1072,12
"전남","무안군",합계,14783,6161,4291,14,21,4296,25
"전남","무안군",남자,7252,2705,2149,10,11,2377,17
"전남","무안군",여자,7531,3456,2142,4,10,1919,8
"전남","함평군",합계,7137,2627,3627,11,12,860,29
"전남","함평군",남자,3418,1120,1807,7,7,477,16
"전남","함평군",여자,3719,1507,1820,4,5,383,13
"전남","영광군",합계,10776,3319,6753,13,18,673,46
"전남","영광군",남자,5097,1469,3230,8,11,379,29
"전남","영광군",여자,5679,1850,3523,5,7,294,17
"전남","장성군",합계,9431,3838,3528,6,11,2048,39
"전남","장성군",남자,4605,1684,1927,5,6,983,31
"전남","장성군",여자,4826,2154,1601,1,5,1065,8
"전남","완도군",합계,10207,4647,4675,7,9,869,30
"전남","완도군",남자,4896,1962,2417,7,6,504,23
"전남","완도군",여자,5311,2685,2258,-,3,365,7
"전남","진도군",합계,6594,3751,1660,5,7,1171,15
"전남","진도군",남자,3090,1538,878,1,6,667,10
"전남","진도군",여자,3504,2213,782,4,1,504,5
"전남","신안군",합계,9198,4709,2961,6,10,1512,26
"전남","신안군",남자,4747,2189,1629,3,8,918,16
"전남","신안군",여자,4451,2520,1332,3,2,594,10
"경북","소계",합계,455158,171692,224417,444,623,57982,1269
"경북","소계",남자,213021,75450,106187,312,408,30664,825
"경북","소계",여자,242137,96242,118230,132,215,27318,444
"경북","포항시남구",합계,36173,14860,17208,35,57,4013,85
"경북","포항시남구",남자,17063,6569,8218,25,41,2210,49
"경북","포항시남구",여자,19110,8291,8990,10,16,1803,36
"경북","포항시북구",합계,43663,15008,24235,45,71,4304,125
"경북","포항시북구",남자,20119,6845,10804,35,46,2389,90
"경북","포항시북구",여자,23544,8163,13431,10,25,1915,35
"경북","경주시",합계,46407,14193,26737,31,55,5391,120
"경북","경주시",남자,21647,6312,12572,21,31,2711,81
"경북","경주시",여자,24760,7881,14165,10,24,2680,39
"경북","김천시",합계,24729,5000,16499,35,34,3161,117
"경북","김천시",남자,11625,2255,7618,24,24,1704,72
"경북","김천시",여자,13104,2745,8881,11,10,1457,45
"경북","안동시",합계,27544,10913,12838,25,33,3735,47
"경북","안동시",남자,12528,4553,5935,18,24,1998,33
"경북","안동시",여자,15016,6360,6903,7,9,1737,14
"경북","구미시",합계,59264,24658,26299,35,49,8223,161
"경북","구미시",남자,27661,10937,12346,22,28,4328,104
"경북","구미시",여자,31603,13721,13953,13,21,3895,57
"경북","영주시",합계,20476,7555,9834,17,22,3048,61
"경북","영주시",남자,9332,3270,4516,10,14,1522,38
"경북","영주시",여자,11144,4285,5318,7,8,1526,23
"경북","영천시",합계,18737,9205,5923,25,25,3559,57
"경북","영천시",남자,8997,4043,2954,15,17,1968,39
"경북","영천시",여자,9740,5162,2969,10,8,1591,18
"경북","상주시",합계,19363,5395,13181,14,33,740,21
"경북","상주시",남자,8852,2405,5990,8,22,427,11
"경북","상주시",여자,10511,2990,7191,6,11,313,10
"경북","문경시",합계,12846,3802,7434,26,28,1556,73
"경북","문경시",남자,5829,1633,3324,19,17,836,51
"경북","문경시",여자,7017,2169,4110,7,11,720,22
"경북","경산시",합계,43123,13604,22388,34,63,7034,82
"경북","경산시",남자,20259,5793,10922,22,41,3481,50
"경북","경산시",여자,22864,7811,11466,12,22,3553,32
"경북","군위군",합계,5481,3204,1537,13,5,722,19
"경북","군위군",남자,2746,1475,832,12,4,423,15
"경북","군위군",여자,2735,1729,705,1,1,299,4
"경북","의성군",합계,11396,5718,4084,14,22,1558,33
"경북","의성군",남자,5302,2434,2039,11,16,802,24
"경북","의성군",여자,6094,3284,2045,3,6,756,9
"경북","청송군",합계,6336,3645,1709,10,3,969,20
"경북","청송군",남자,2948,1629,880,7,-,432,13
"경북","청송군",여자,3388,2016,829,3,3,537,7
"경북","영양군",합계,3680,2058,1033,2,5,582,13
"경북","영양군",남자,1750,947,501,1,4,297,7
"경북","영양군",여자,1930,1111,532,1,1,285,6
"경북","영덕군",합계,7155,2517,3801,7,12,818,18
"경북","영덕군",남자,3240,1012,1809,5,4,410,14
"경북","영덕군",여자,3915,1505,1992,2,8,408,4
"경북","청도군",합계,8366,2928,4519,11,7,901,35
"경북","청도군",남자,3963,1258,2213,8,4,480,22
"경북","청도군",여자,4403,1670,2306,3,3,421,13
"경북","고령군",합계,6479,3431,2174,9,19,846,22
"경북","고령군",남자,3230,1570,1190,6,16,448,12
"경북","고령군",여자,3249,1861,984,3,3,398,10
"경북","성주군",합계,8455,4262,3172,12,13,996,40
"경북","성주군",남자,4216,1897,1707,10,10,592,25
"경북","성주군",여자,4239,2365,1465,2,3,404,15
"경북","칠곡군",합계,18073,8492,6765,13,18,2785,43
"경북","칠곡군",남자,8722,3632,3505,9,11,1565,25
"경북","칠곡군",여자,9351,4860,3260,4,7,1220,18
"경북","예천군",합계,10873,4639,4783,10,17,1424,30
"경북","예천군",남자,5142,2023,2309,8,12,790,23
"경북","예천군",여자,5731,2616,2474,2,5,634,7
"경북","봉화군",합계,6896,3265,2696,12,12,911,11
"경북","봉화군",남자,3279,1488,1305,8,9,469,8
"경북","봉화군",여자,3617,1777,1391,4,3,442,3
"경북","울진군",합계,8080,2738,4830,7,16,489,31
"경북","울진군",남자,3744,1177,2300,6,11,250,16
"경북","울진군",여자,4336,1561,2530,1,5,239,15
"경북","울릉군",합계,1563,602,738,2,4,217,5
"경북","울릉군",남자,827,293,398,2,2,132,3
"경북","울릉군",여자,736,309,340,-,2,85,2
"경남","소계",합계,573901,188255,316449,507,665,68025,1432
"경남","소계",남자,272649,81698,155179,344,425,35003,920
"경남","소계",여자,301252,106557,161270,163,240,33022,512
"경남","창원시 의창구",합계,42937,12164,26217,26,43,4487,130
"경남","창원시 의창구",남자,20479,5413,12760,15,32,2259,83
"경남","창원시 의창구",여자,22458,6751,13457,11,11,2228,47
"경남","창원시 성산구",합계,35110,6522,24843,20,23,3702,72
"경남","창원시 성산구",남자,16935,2912,12029,14,15,1965,44
"경남","창원시 성산구",여자,18175,3610,12814,6,8,1737,28
"경남","창원시 마산합포구",합계,28751,11802,13580,25,42,3302,63
"경남","창원시 마산합포구",남자,13282,4975,6687,22,22,1576,33
"경남","창원시 마산합포구",여자,15469,6827,6893,3,20,1726,30
"경남","창원시 마산회원구",합계,32741,12725,15580,31,28,4377,103
"경남","창원시 마산회원구",남자,15116,5349,7712,18,23,2014,72
"경남","창원시 마산회원구",여자,17625,7376,7868,13,5,2363,31
"경남","창원시 진해구",합계,30080,9473,16639,14,33,3921,69
"경남","창원시 진해구",남자,14571,4312,8117,9,19,2114,48
"경남","창원시 진해구",여자,15509,5161,8522,5,14,1807,21
"경남","진주시",합계,59513,23623,26817,67,77,8929,52
"경남","진주시",남자,27172,9451,13183,52,47,4439,28
"경남","진주시",여자,32341,14172,13634,15,30,4490,24
"경남","통영시",합계,22380,5460,14644,19,30,2227,87
"경남","통영시",남자,10702,2520,7014,14,17,1137,54
"경남","통영시",여자,11678,2940,7630,5,13,1090,33
"경남","사천시",합계,20601,4222,14539,25,28,1787,19
"경남","사천시",남자,9577,1830,6827,19,15,886,11
"경남","사천시",여자,11024,2392,7712,6,13,901,8
"경남","김해시",합계,89367,22648,57076,62,94,9487,237
"경남","김해시",남자,42953,10355,27588,39,66,4905,152
"경남","김해시",여자,46414,12293,29488,23,28,4582,85
"경남","밀양시",합계,20003,6898,11684,20,28,1373,45
"경남","밀양시",남자,9164,2764,5643,16,18,723,32
"경남","밀양시",여자,10839,4134,6041,4,10,650,13
"경남","거제시",합계,42780,16864,20167,33,39,5677,120
"경남","거제시",남자,21800,7736,10861,23,26,3154,74
"경남","거제시",여자,20980,9128,9306,10,13,2523,46
"경남","양산시",합계,56943,20949,28327,56,57,7554,196
"경남","양산시",남자,27224,8927,14261,35,31,3970,124
"경남","양산시",여자,29719,12022,14066,21,26,3584,72
"경남","의령군",합계,5176,2398,2038,5,5,730,13
"경남","의령군",남자,2451,1014,1045,2,4,386,6
"경남","의령군",여자,2725,1384,993,3,1,344,7
"경남","함안군",합계,11275,4923,4384,10,15,1943,35
"경남","함안군",남자,5441,2108,2302,6,11,1014,24
"경남","함안군",여자,5834,2815,2082,4,4,929,11
"경남","창녕군",합계,11545,4982,5121,11,9,1422,40
"경남","창녕군",남자,5472,2156,2561,9,6,740,24
"경남","창녕군",여자,6073,2826,2560,2,3,682,16
"경남","고성군",합계,9403,2536,6035,12,22,798,16
"경남","고성군",남자,4451,1139,2890,8,17,397,11
"경남","고성군",여자,4952,1397,3145,4,5,401,5
"경남","남해군",합계,9588,2734,5827,15,15,997,13
"경남","남해군",남자,4412,1154,2710,11,12,525,8
"경남","남해군",여자,5176,1580,3117,4,3,472,5
"경남","하동군",합계,9804,3531,5354,14,20,885,15
"경남","하동군",남자,4631,1485,2651,7,13,475,12
"경남","하동군",여자,5173,2046,2703,7,7,410,3
"경남","산청군",합계,7175,3121,3136,8,13,897,16
"경남","산청군",남자,3453,1390,1591,4,10,458,12
"경남","산청군",여자,3722,1731,1545,4,3,439,4
"경남","함양군",합계,7950,2108,4590,7,14,1231,19
"경남","함양군",남자,3673,876,2180,3,7,607,13
"경남","함양군",여자,4277,1232,2410,4,7,624,6
"경남","거창군",합계,11577,3561,7107,17,17,875,33
"경남","거창군",남자,5374,1651,3187,14,9,513,24
"경남","거창군",여자,6203,1910,3920,3,8,362,9
"경남","합천군",합계,9202,5011,2744,10,13,1424,39
"경남","합천군",남자,4316,2181,1380,4,5,746,31
"경남","합천군",여자,4886,2830,1364,6,8,678,8
"제주","소계",합계,103463,52293,30094,90,95,20891,223
"제주","소계",남자,48311,21823,15071,56,60,11301,153
"제주","소계",여자,55152,30470,15023,34,35,9590,70
"제주","제주시",합계,73903,38268,18736,56,72,16771,151
"제주","제주시",남자,34440,15923,9386,36,43,9052,106
"제주","제주시",여자,39463,22345,9350,20,29,7719,45
"제주","서귀포시",합계,29560,14025,11358,34,23,4120,72
"제주","서귀포시",남자,13871,5900,5685,20,17,2249,47
"제주","서귀포시",여자,15689,8125,5673,14,6,1871,25
